No,Fixture,Home,Away,Event,Sub Event,Player,Player Id,Sub Player,Sub Player Id,Agent,time,Team,Narration,Moment,Minute,Second,Action,Quater,
128,8979,Muranga Seal,Ulinzi Stars,Foul,Won 2/3,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Foul For Muranga Seal,firsthalf,22,19,,16-30,   
129,8979,Muranga Seal,Ulinzi Stars,Freekick,Taker 2/3,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Freekick For Muranga Seal,firsthalf,22,58,,16-30,   
130,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,23,2,,16-30,   
131,8979,Muranga Seal,Ulinzi Stars,Short GK,Complete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Short GK For Muranga Seal,firsthalf,23,35,,16-30,   
132,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Robert Mudenyu,5546,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,23,39,,16-30,   
133,8979,Muranga Seal,Ulinzi Stars,Tackle,Won,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Tackle For Muranga Seal,firsthalf,23,58,,16-30,   
134,8979,Muranga Seal,Ulinzi Stars,Clearances,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,24,1,,16-30,   
135,8979,Muranga Seal,Ulinzi Stars,Long GK,Complete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Long GK For Muranga Seal,firsthalf,24,48,,16-30,   
136,8979,Muranga Seal,Ulinzi Stars,Pass,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,24,54,,16-30,   
137,8979,Muranga Seal,Ulinzi Stars,Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,25,0,,16-30,   
138,8979,Muranga Seal,Ulinzi Stars,Pass,,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,25,2,,16-30,   
139,8979,Muranga Seal,Ulinzi Stars,Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,25,6,,16-30,   
140,8979,Muranga Seal,Ulinzi Stars,Pass,,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,25,8,,16-30,   
141,8979,Muranga Seal,Ulinzi Stars,Pass,,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,25,9,,16-30,   
142,8979,Muranga Seal,Ulinzi Stars,Pass,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,25,12,,16-30,   
143,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,25,15,,16-30,   
144,8979,Muranga Seal,Ulinzi Stars,Run-outs,Successfully,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Run-outs For Muranga Seal,firsthalf,26,28,,16-30,   
145,8979,Muranga Seal,Ulinzi Stars,Pass,,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,26,30,,16-30,   
146,8979,Muranga Seal,Ulinzi Stars,Pass,,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,26,37,,16-30,   
147,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,26,46,,16-30,   
148,8979,Muranga Seal,Ulinzi Stars,Throw in,Normal,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Throw in For Muranga Seal,firsthalf,27,3,,16-30,   
149,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,27,4,,16-30,   
150,8979,Muranga Seal,Ulinzi Stars,Ball,Own lost,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,27,9,,16-30,   
151,8979,Muranga Seal,Ulinzi Stars,Foul,Committed,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Foul For Muranga Seal,firsthalf,27,14,,16-30,   
152,8979,Muranga Seal,Ulinzi Stars,Clearances,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,28,8,,16-30,   
153,8979,Muranga Seal,Ulinzi Stars,Kick-outs,Incomplete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Kick-outs For Muranga Seal,firsthalf,28,23,,16-30,   
154,8979,Muranga Seal,Ulinzi Stars,Corner,Outswinging,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Corner For Muranga Seal,firsthalf,29,1,,16-30,   
155,8979,Muranga Seal,Ulinzi Stars,Throw in,Normal,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Throw in For Muranga Seal,firsthalf,29,14,,16-30,   
156,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,29,18,,16-30,   
157,8979,Muranga Seal,Ulinzi Stars,Cross Left,Incomplete,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Cross Left For Muranga Seal,firsthalf,29,25,,16-30,   
158,8979,Muranga Seal,Ulinzi Stars,Foul,Committed,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Foul For Muranga Seal,firsthalf,29,43,,16-30,   
159,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,30,2,,16-30,   
160,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,30,9,,16-30,   
161,8979,Muranga Seal,Ulinzi Stars,Clearances,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,30,22,,16-30,   
162,8979,Muranga Seal,Ulinzi Stars,Blocks,Shot,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Blocks For Muranga Seal,firsthalf,30,28,,16-30,   
163,8979,Muranga Seal,Ulinzi Stars,Clearances,,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,30,32,,16-30,   
164,8979,Muranga Seal,Ulinzi Stars,Clearances,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,31,7,,31-45,   
165,8979,Muranga Seal,Ulinzi Stars,Clearances,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,31,15,,31-45,   
166,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,31,43,,31-45,   
167,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Irungu Waithera,5527,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,31,44,,31-45,   
168,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Complete,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,31,55,,31-45,   
169,8979,Muranga Seal,Ulinzi Stars,Box Carry,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Box Carry For Muranga Seal,firsthalf,32,0,,31-45,   
170,8979,Muranga Seal,Ulinzi Stars,Box Touch,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Box Touch For Muranga Seal,firsthalf,32,0,,31-45,   
171,8979,Muranga Seal,Ulinzi Stars,Box Touch,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Box Touch For Muranga Seal,firsthalf,32,4,,31-45,   
172,8979,Muranga Seal,Ulinzi Stars,Chance,Key Pass,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Chance For Muranga Seal,firsthalf,32,8,,31-45,   
173,8979,Muranga Seal,Ulinzi Stars,Shot In-box,Blocked,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Shot In-box For Muranga Seal,firsthalf,32,13,,31-45,   
174,8979,Muranga Seal,Ulinzi Stars,Box Touch,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Box Touch For Muranga Seal,firsthalf,32,13,,31-45,   
175,8979,Muranga Seal,Ulinzi Stars,Corner,Outswinging,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Corner For Muranga Seal,firsthalf,32,21,,31-45,   
176,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,32,30,,31-45,   
177,8979,Muranga Seal,Ulinzi Stars,Throw-out,Complete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Throw-out For Muranga Seal,firsthalf,32,50,,31-45,   
178,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Incomplete,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,32,56,,31-45,   
179,8979,Muranga Seal,Ulinzi Stars,Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,33,19,,31-45,   
180,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Incomplete,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,33,29,,31-45,   
181,8979,Muranga Seal,Ulinzi Stars,Ball,Own lost,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,33,52,,31-45,   
182,8979,Muranga Seal,Ulinzi Stars,Tackle,Lost,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Tackle For Muranga Seal,firsthalf,34,20,,31-45,   
183,8979,Muranga Seal,Ulinzi Stars,Long GK,Incomplete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Long GK For Muranga Seal,firsthalf,34,51,,31-45,   
184,8979,Muranga Seal,Ulinzi Stars,Aerial Duels,Won,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Aerial Duels For Muranga Seal,firsthalf,35,0,,31-45,   
185,8979,Muranga Seal,Ulinzi Stars,Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,35,1,,31-45,   
186,8979,Muranga Seal,Ulinzi Stars,Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,35,2,,31-45,   
187,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,35,4,,31-45,   
188,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,35,10,,31-45,   
189,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,35,29,,31-45,   
190,8979,Muranga Seal,Ulinzi Stars,Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,35,32,,31-45,   
191,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,35,36,,31-45,   
192,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,35,43,,31-45,   
193,8979,Muranga Seal,Ulinzi Stars,Throw in,Normal,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Throw in For Muranga Seal,firsthalf,36,8,,31-45,   
194,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,36,13,,31-45,   
195,8979,Muranga Seal,Ulinzi Stars,Pass,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,36,21,,31-45,   
196,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Joseph Irungu Waithera,5527,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,36,23,,31-45,   
197,8979,Muranga Seal,Ulinzi Stars,Throw in,Normal,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Throw in For Muranga Seal,firsthalf,36,56,,31-45,   
198,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,36,59,,31-45,   
199,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,37,14,,31-45,   
200,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,37,17,,31-45,   
201,8979,Muranga Seal,Ulinzi Stars,Interceptions,Own half,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Interceptions For Muranga Seal,firsthalf,37,39,,31-45,   
202,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,37,40,,31-45,   
203,8979,Muranga Seal,Ulinzi Stars,Pass,,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,37,41,,31-45,   
204,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,37,42,,31-45,   
205,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,37,43,,31-45,   
206,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Incomplete,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,37,46,,31-45,   
207,8979,Muranga Seal,Ulinzi Stars,Pass,,Robert Mudenyu,5546,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,37,59,,31-45,   
208,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Incomplete,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,38,24,,31-45,   
209,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,38,54,,31-45,   
210,8979,Muranga Seal,Ulinzi Stars,Clearances,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,39,18,,31-45,   
211,8979,Muranga Seal,Ulinzi Stars,Clearances,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,39,39,,31-45,   
212,8979,Muranga Seal,Ulinzi Stars,Blocks,Shot,Robert Mudenyu,5546,,,Michael William,9/21/2025,Muranga Seal,Blocks For Muranga Seal,firsthalf,39,56,,31-45,   
213,8979,Muranga Seal,Ulinzi Stars,Long GK,Incomplete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Long GK For Muranga Seal,firsthalf,40,33,,31-45,   
214,8979,Muranga Seal,Ulinzi Stars,Claims,Punch,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Claims For Muranga Seal,firsthalf,41,9,,31-45,   
215,8979,Muranga Seal,Ulinzi Stars,Pass,,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,41,31,,31-45,   
216,8979,Muranga Seal,Ulinzi Stars,Clearances,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,41,32,,31-45,   
217,8979,Muranga Seal,Ulinzi Stars,Pass,,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,42,0,,31-45,   
218,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,42,4,,31-45,   
219,8979,Muranga Seal,Ulinzi Stars,Clearances,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Clearances For Muranga Seal,firsthalf,42,27,,31-45,   
220,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,42,34,,31-45,   
221,8979,Muranga Seal,Ulinzi Stars,Pass,,Francis Gethio,19423,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,42,35,,31-45,   
222,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Irungu Waithera,5527,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,42,37,,31-45,   
223,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,42,44,,31-45,   
224,8979,Muranga Seal,Ulinzi Stars,Ball,Opp won,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,42,56,,31-45,   
225,8979,Muranga Seal,Ulinzi Stars,Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,42,58,,31-45,   
226,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,43,0,,31-45,   
227,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Joseph Irungu Waithera,5527,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,43,2,,31-45,   
228,8979,Muranga Seal,Ulinzi Stars,Interceptions,Own half,Robert Mudenyu,5546,,,Michael William,9/21/2025,Muranga Seal,Interceptions For Muranga Seal,firsthalf,43,8,,31-45,   
229,8979,Muranga Seal,Ulinzi Stars,Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,43,9,,31-45,   
230,8979,Muranga Seal,Ulinzi Stars,Pass,,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,43,12,,31-45,   
231,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,43,13,,31-45,   
232,8979,Muranga Seal,Ulinzi Stars,Pass,,Jackson Imbiakha,19424,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,43,28,,31-45,   
233,8979,Muranga Seal,Ulinzi Stars,Pass,,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,43,32,,31-45,   
234,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Irungu Waithera,5527,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,43,35,,31-45,   
235,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Michael Macharia,11756,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,43,41,,31-45,   
236,8979,Muranga Seal,Ulinzi Stars,Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,44,25,,31-45,   
237,8979,Muranga Seal,Ulinzi Stars,Pass,,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,44,31,,31-45,   
238,8979,Muranga Seal,Ulinzi Stars,Pass,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,44,32,,31-45,   
239,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Incomplete,Michael Owen,5525,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,44,34,,31-45,   
240,8979,Muranga Seal,Ulinzi Stars,Aerial Duels,Won,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Aerial Duels For Muranga Seal,firsthalf,45,2,,31-45,   
241,8979,Muranga Seal,Ulinzi Stars,Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,45,5,,31-45,   
242,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,45,6,,31-45,   
243,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Omulama,15612,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,45,9,,31-45,   
244,8979,Muranga Seal,Ulinzi Stars,Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,45,10,,31-45,   
245,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,firsthalf,45,17,,31-45,   
246,8979,Muranga Seal,Ulinzi Stars,Run-outs,Successfully,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Run-outs For Muranga Seal,firsthalf,45,29,,31-45,   
247,8979,Muranga Seal,Ulinzi Stars,Throw-out,Complete,Mustapha Oduor,19422,,,Michael William,9/21/2025,Muranga Seal,Throw-out For Muranga Seal,firsthalf,45,39,,31-45,   
248,8979,Muranga Seal,Ulinzi Stars,Progress Pass,Complete,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Progress Pass For Muranga Seal,firsthalf,45,58,,31-45,   
249,8979,Muranga Seal,Ulinzi Stars,Pass,,Joseph Irungu Waithera,5527,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,firsthalf,46,3,,31-45,   
250,8979,Muranga Seal,Ulinzi Stars,Ball,Opp lost,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Ball For Muranga Seal,firsthalf,46,6,,31-45,   
251,8979,Muranga Seal,Ulinzi Stars,Pass,,Lucas Maina,9667,,,Michael William,9/21/2025,Muranga Seal,Pass For Muranga Seal,secondhalf,45,14,,46-60,   
252,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Dennis Munyovu,5530,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,secondhalf,45,19,,46-60,   
253,8979,Muranga Seal,Ulinzi Stars,Incomplete Pass,,Victor Haki,11373,,,Michael William,9/21/2025,Muranga Seal,Incomplete Pass For Muranga Seal,secondhalf,45,26,,46-60,   
